Manx,English
"Ans. Er-y-fa nagh vel fer erbee elley ta caggey er nyn son, agh uss dy-lomarcan, O Yee.","Because there is none other that fighteth for us, but only thou, O God."
"Priest. O Yee, jean glen ny creeaghyn ain er cheu-sthie j’in;","O God, make clean our hearts within us;"
Ans. As na gow dty Spyrryd Casherick voïn.,And take not thy Holy Spirit from us.
,
"O Yee, bun y chee, as fer graihagh er coardail, ayns tushtey jeed’s ta shassoo yn vea veayn ain, yn chirveish ayds seyrsnys firrinagh; Freill shin dty harvaantyn imlee ayns dy chooilley hoiagh orrin jeh nyn noidyn, dy vod mayd, dy-shickyr treishteil ayns dty endeilys, gyn aggle y ghoaill roish pooar noidyn erbee, trooid niart Yeesey Creest nyn Jiarn. Amen.","O GOD, who art the author of peace and lover of concord, in knowledge of whom standeth our eternal life, whose service is perfect freedom; Defend us thy humble servants in all assaults of our enemies; that we surely trusting in thy defence, may not fear the power of any adversaries, through the might of Jesus Christ our Lord. Amen."
,
"O Hiarn, nyn Ayr flaunyssagh, Ooilley-niartal as Yee dy-bragh farraghtyn, t’er choyrt lhiat shin dy-sauchey gys toshiaght y laa shoh; Freill shin ayns y laa cheddin lesh dty phooar niartal, as giall nagh duitt mayd jiu ayns peccah erbee, cha-moo nagh roih mayd ayns monney erbee dy ghaue; agh dy vod ooilley nyn yannoo v’er ny oardrail liorish dty reill’s, dy yannoo dy-kinjagh shen ny ta cairagh ayns dty hilley, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD, our heavenly Father, Almighty and everlasting God, who hast safely brought us to the beginning of this day; Defend us in the same with thy mighty power; and grant that this day we fall into no sin, neither run into any kind of danger; but that all our doings may be ordered by thy governance, to do always that is righteous in thy sight, through Jesus Christ our Lord. Amen."
,
"O Hiarn, nyn Ayr flaunyssagh, ard as niartal, Ree dy reeaghyn, Chiarn dy hiarnyn, yn ynrycan Fer-reill princeyn, ta veih dty stoyl-reeoil cur-my-ner ooilley fir-vaghee’n thallooin; Dy feer creeoil ta shin guee ort lesh dty oayr dy yeeaghyn er y Chiarn as y Ree smoo graysoil ain GEORGE, as myr shen lhieen eh lesh grayse dty Spyrryd Casherick, dy vod eh dy-kinjagh crommey gys dt’ aigney, as gimmeeaght ayns dty raad: Coamree eh dy-palchey lesh giootyn flaunyssagh; giall da ayns slaynt as berchys foddey dy ve bio; niartee eh dy vod eh yn varriaght as laue’n eaghtyr y gheddyn harrish ooilley e noidyn; as ec y jerrey lurg y vea shoh, dy vod eh yn voggey as yn vaynrys dy-bragh farraghtyn y gheddyn, trooid Yeesey Creest nyn Jiarn. Amen.","O LORD, our heavenly Father, high and mighty, King of kings, Lord of lords, the only Ruler of princes, who dost from thy throne behold all the dwellers upon earth; Most heartily we beseech thee with thy favour to behold our most gracious Sovereign Lord, King GEORGE; and so replenish him with the grace of thy Holy Spirit, that he may alway incline to thy will, and walk in thy way. Endue him plenteously with heavenly gifts; grant him in health and wealth long to live; strengthen him that he may vanquish and overcome all his enemies; and finally after this life he may attain everlasting joy and felicity, through Jesus Christ our Lord. Amen."
,
,
"YEE Ooilley-niartal, bun dy chooilley vieys, ta shin dy-imlee guee ort dy vannaghey yn Ven-reïn smoo graysoil ain Charlotte, yn Ard-ooashley Reeoil oc George Prince jeh Wales, yn Princess treoghe jeh Wales as ooilley’n Sluight Reeoil [as maroosyn yn Chiarn, yn Lady, as Fir-reill yn Ellan shoh]:[1] Coamree ad lesh dty Spyrryd Casherick; berchee ad lesh dty ghrayse flaunyssagh; bishee ad lesh dy chooilley vaynrys; as cur lhiat ad gys dty reeriaght dy-bragh farraghtyn, trooid Yeesey Creest nyn Jiarn. Amen.","ALMIGHTY God, the fountain of all goodness, we humbly beseech thee to bless our gracious Queen Charlotte, their Royal Highnesses George Prince of Wales, the Princess Dowager of Wales, and all the Royal Family: Endue them with thy Holy Spirit; enrich them with thy heavenly grace; prosper them with all happiness; and bring them to thine everlasting kingdom, through Jesus Christ our Lord. Amen."
,
"YEE Ooilley-niartal, as dy-bragh farraghtyn, ta dy-lomarcan gobbraghey yindyssyn mooarey; Cur neose er ny Aspickyn as ny Shirveishee ain, as er dy chooilley Heshaght t’er ny choyrt fo’n churrym oc, yn Spyrryd slayntoil jeh dty ghrayse; as dy vod ad dy-firrinagh uss y wooiys, cur neose orroo yn druight kinjagh jeh dty vannaght. Giall shoh, O Hiarn, son yn onnor echeysyn ta loayrt er nyn son as ta eddyr shin, Yeesey Creest. Amen.","ALMIGHTY and everlasting God, who alone workest great marvels: Send down upon our Bishops, and Curates, and all Congregations committed to their charge, the healthful Spirit of thy grace; and that they may truly please thee, pour upon them the continual dew of thy blessing. Grant this, O Lord, for the honour of our Advocate and Mediator, Jesus Christ. Amen."
,
"YEE Ooilley-niartal, t’er choyrt dooinyn grayse ec y traa shoh, lesh un aigney dy yannoo nyn aghinyn cadjin hoods; as t’ow gialldyn, tra ta ghaa ny three er nyn jaglym cooidjagh ayns dt’ Ennym’s, dy der uss dauesyn nyn aghinyn: Cooilleen nish, O Hiarn, yeearreeyn as accanyn dty harvaantyn, myr smoo hee uss ymmyrchagh er nyn son; gialldyn dooin ’sy theihll shoh tushtey jeh dt’ irriney, as ayns y theihll ta ry heet yn vea dy-bragh farraghtyn. Amen.","ALMIGHTY God, who hast given us grace at this time with one accord to make our common supplications unto thee; and dost promise, that when two or three are gathered together in thy Name, thou wilt grant their requests; Fulfil now, O Lord, the desires and petitions of thy servants, as may be most expedient for them; granting us in this world knowledge of thy truth, and in the world to come life everlasting. Amen."
,
"Grayse nyn Jiarn Yeesey Creest, as graih Yee, as sheshaght gherjoil y Spyrryd Noo, dy row mârin ooilley er son dy-bragh. Amen.","THE grace of our Lord Jesus Christ, and the love of God, and the fellowship of the Holy Ghost, be with us all evermore. Amen."
,
"TRA ta’n dooinney mee-chrauee chyndaa ersooyl veih’n vee-chraueeaght t’eh er ny ve cur rish, as jannoo shen ta cairagh as jeeragh, sauee eh e annym bio. Ezek. 18. 27.","WHEN the wicked man turneth away from his wickedness that he hath committed, and doeth that which is lawful and right, he shall save his soul alive."
"Ta mee goaill-rish m’ oiljyn, as ta my pheccah kinjagh kiongoyrt rhym. Psal. 51. 3. ","I acknowledge my transgressions, and my sin is ever before me."
"Follee dty eddin veih my pheccaghyn, as leih dou ooilley my vee-chraueeaght. Psal. 51. 9.","Hide thy face from my sins, and blot out mine iniquities."
"Ta ourallyn Yee spyrryd seaghnit; cree brisht as arryssagh, O Yee, cha soie uss beg jeh. Psal. 51. 17.","The sacrifices of God are a broken spirit : a broken and a contrite heart, O God, Thou wilt not despise."
"Raip-jee nyn greeaghyn, as cha nee nyn goamraghyn, as chyndaa-jee gys y Chiarn y Jee eu: son t’eh graysoil as myghinagh, moal gys corree, as chenjallys vooar, as meigh-chreeagh tra t’eh kerraghey. Joel 2. 13.","Rend your heart, and not your garments, and turn unto the Lord your God: for he is gracious and merciful, slow to anger, and of great kindness, and repenteth him of the evil."
"Gys y Chiarn y jee ain ta bentyn myghinyn as leih peccaghyn, ga dy vel shin er n’irree magh n’ oi : cha-moo ta shin er choyrt biallys da coraa yn Chiarn y Jee ain, dy immeeaght ayns e leighaghyn t’eh er hoiaghey roïn. Dan. 9. 9, 10.","To the Lord our God belong mercies and forgivenesses, though we have rebelled against him : neither have we obeyed the voice of the Lord our God, to walk in his laws, which He set before us."
"O Hiarn, smaghtee mee, agh lesh foayr; cha nee ayns dty chorree, er aggle dy der oo lhiat mee gys veg. Jer. 10. 24. Psal. 6. 1.","O Lord, correct me, but with judgement; not in thine anger, lest thou bring me to nothing."
Gow-jee arrys; son ta reeriaght niau er-gerrey. Mat. 3. 2.,Repent ye; for the Kingdom of heaven is at hand. 
"Trog-ym’s orrym, as hem roym gys m’ ayr, as jir-ym rish, Ayr, ta mee er n’yannoo peccah noi niau, as kiongoyrt rhyts, as cha vel mee ny sodjey feeu dy ve enmyssit dty vac. Luke 15. 18, 19.","I will arise and go to my father, and will say unto him; Father, I have sinned against Heaven, and before thee, and am no more worthy to be called thy son."
"Ny gow er dty hoshiaght gys briwnys rish dty harvaant, O Hiarn; son ayns dty hilley’s cha bee dooinney erbee bio er ny heyrey. Psal. 143. 2","Enter not into judgement with Thy servant, O Lord; for in thy sight shall no man living be justified."
"My ta shin gra dy vel shin gyn peccah, ta shin molley shin hene, as cha vel yn irriney ain. Agh my ta shin goaill-rish nyn beccaghyn, t’eshyn firrinagh as cairagh dy leih dooin nyn beccaghyn, as dy ghlenney shin veih dy chooilley neu-ynrickys. 1 John 1. 8, 9.","If we say that we have no sin, we deceive ourselves, and the truth is not in us. But if we confess our sins, he is faithful and just to forgive us our sins, and to cleanse us from all unrighteousness."
,
"CHAARJYN ghraihagh, ta Goo Yee dy choyrlaghey shin ayns ymmodee ynnydyn dy hoilshaghey as dy ghoaill-rish nyn ymmodee filley peccaghyn as olkys, as nagh lhisagh shin ad y cheiltyn ny ’choodaghey kiongoyrt rish eddin Yee Ooilley-niartal nyn Ayr flaunyssagh, agh goaill roo lesh cree imlee, injil, arryssagh as ammyssagh, dy vod mayd leih y gheddyn er nyn son, liorish e vieys as e vyghin er-skyn-earroo. As ga dy lhisagh shin ec dy chooilley hraa dy-imlee goaill-rish nyn beccaghyn kiongoyrt rish Jee, foast lhisagh shin er-skyn ooilley shen y yannoo, tra ta shin chaglym as meeteil cooidjagh, dy choyrt booise son ny toyrtyssyn mooarey ta shin er gheddyn veih e laueyn, dy hoiaghey magh e voylley smoo feeu, dy eaishtagh rish e Ghoo smoo casherick, as dy yeearree ny reddyn shen ta fêmoil as ymmyrchagh, chammah son y chorp as yn annym. Shen-y-fa ta mee guee as geearree erriu, whilleen as t’ayns shoh kionfenish, dy yannoo sheshaght mâryms lesh cree glen, as coraa imlee, gys stoyl-reeoil yn ghrayse flaunyssagh, gra my yeih’s:","DEARLY beloved brethren, the Scripture moveth us in sundry places to acknowledge and confess our manifold sins and wickedness; and that we should not dissemble nor cloke them before the face of Almighty God our heavenly Father; but confess them with an humble, lowly, penitent, and obedient heart; to the end that we may obtain forgiveness of the same, by his infinite goodness and mercy. And although we ought at all times humbly to acknowledge our sins before God; yet ought we most chiefly so to do, when we assemble, and meet together, to render thanks for the great benefits that we have received at His hands, to set forth his most worthy praise, to hear his most holy Word, and to ask those things which are requisite and necessary, as well for the body as the soul. Wherefore I pray, and beseech you, as many as are here present, to accompany me with a pure heart, and humble voice, unto the throne of the heavenly grace, saying after me:"
,
"AYR Ooilley-niartal as smoo laane jeh dty vyghin; Ta shin er n’gholl er-shaghryn veih dty raaidyn casley rish kirree cailjey. Ta shin er eiyrt rouyr er smooinaghtyn as yeearreeyn ny creeaghyn ain hene. Ta shin er n’yannoo peccah noi dty leighaghyn casherick. Ta shin er n’aagail gyn jannoo ny reddyn shen lhisagh shin v’er n’yannoo; As ta shin er n’yannoo ny reddyn shen nagh lhisagh shin v’er n’yannoo; As cha vel slaynt erbee aynin. Agh uss, O Hiarn, jean myghin orrin peccee hreih. Ymmyrk uss lhieusyn, O Yee, ta goaill-rish nyn voiljyn. Gow uss adsyn reesht ta arryssagh; Cordail rish dty yialdynyn er ny hoilshaghey da sheelnaue ayns Creest Yeesey nyn Jiarn. As giall, O Ayr smoo laane jeh dty vyghin, er y ghraih echeysyn; Dy vod mayd ny yeih shoh beaghey dy-crauee, dy-cairal, as dy-sheelt, Gys gloyr dt’ Ennym’s casherick. Amen.","ALMIGHTY and most merciful Father; We have erred, and strayed from thy ways like lost sheep; We have followed too much the devices and desires of our own hearts; We have offended against thy holy laws: We have left undone those things, which we ought to have done; And we have done those things which we ought not to have done; And there is no health in us. But thou, O Lord, have mercy upon us, miserable offenders; Spare thou them, O God, which confess their faults: Restore thou them that are penitent; According to thy promises declared unto mankind in Christ Jesu our Lord. And grant, O most merciful Father, for his sake, That we may hereafter live a godly, righteous, and sober life, To the glory of thy holy Name. Amen."
,
"JEE Ooilley-niartal, Ayr nyn Jiarn Yeesey Creest, nagh vel shirrey baase peccagh, agh baare lesh eh dy hyndaa veih’n olkys echey, as ve bio; as ta er choyrt pooar as saarey da e Hirveishee, dy hoilshaghey as d’ ockley magh da e phobble, ta arryssagh, pardoon as leih son nyn beccaghyn: T’eh pardooney as leih dauesyn ooilley ta dy-firrinagh goaill arrys, as dy-shickyr credjal e Hushtal casherick. Shen-y-fa lhig dooin guee ersyn dy choyrt dooin arrys firrinagh, as e Spyrryd Casherick, dy vod ny reddyn shen eshyn y wooiys ta shin jannoo ec y traa shoh, as dy vod y chooid elley jeh’n vea ain ny yeih shoh ve glen as crauee; myr shen ec y jerrey dy vod mayd cheet gys e voggey dy-bragh beayn, trooid Yeesey Creest nyn Jiarn.","ALMIGHTY God, the Father of our Lord Jesus Christ, who desireth not the death of a sinner, but rather that he may turn from his wickedness, and live; and hath given power and commandment to his Ministers to declare and pronounce to his people, being penitent, the Absolution and Remission of their sins: He pardoneth, and absolveth all them that truly repent, and unfeignedly believe his holy Gospel. Wherefore let us beseech him to grant us true repentance, and his holy Spirit; that those things may please him which we do at this present, and that the rest of our life hereafter may be pure and holy, so that at the last we may come to his eternal joy, through Jesus Christ our Lord."
,
"AYR ain, t’ayns niau; Casherick dy row dt’ Ennym. Dy jig dty reeriaght. Dt’ aigney dy row jeant er y thalloo, myr te ayns niau. Cur dooin nyn arran jiu as gagh-laa. As leih dooin nyn loghtyn, myr ta shin leih dauesyn ta jannoo loghtyn nyn ’oi. As ny leeid shin ayns miolagh; Agh livrey shin veih olk: Son lhiats y reeriaght, as y phooar, as y ghloyr, son dy-bragh as dy-bragh. Amen.","OUR Father which art in heaven, Hallowed be thy Name; Thy kingdom come; Thy will be done in earth, as it is in heaven : Give us this day our daily bread; And forgive us our trespasses, as we forgive them that trespass against us; And lead us not into temptation, But deliver us from evil : For thine is the kingdom, and the power, and the glory, for ever and ever. Amen."
,
"O Hiarn, foshil uss nyn meillyn:","O Lord, open thou our lips;"
Ans. As nee ny beïll ain soilshaghey magh dty voylley.,And our mouth shall shew forth thy praise.
"Priest. O Yee, jean tappeeys dy hauail shin;","O God, make speed to save us;"
"Ans. O Hiarn, jean siyr dy chooney lhien.","O Lord, make haste to help us."
,
"Gloyr dy row gys yn Ayr, as gys y Mac : as gys y Spyrryd Noo;","Glory be to the Father, and to the Son : and to the Holy Ghost;"
