Manx,English
"15 Te ard-chreenaght, er-y-fa shen, dy smooinaghtyn urree, as eshyn ta aggindagh dy chosney ee, bee eh dy leah seyr veih imnea. ",15 To think therefore upon her is perfection of wisdom: and whoso watcheth for her shall quickly be without care.
"16 Son t’ee goll mygeayrt shirrey lheid as ta feeu j’ee: t’ee soilshaghey ee hene foayroil daue ayns ny raaidyn, as coyrt quaaltys daue ayns dagh smooinaghtyn. ","16 For she goeth about seeking such as are worthy of her, sheweth herself favourably unto them in the ways, and meeteth them in every thought."
17 Son t’ee eer goaill toshiaght ayns y yeearree dy ynsagh: as ayns y chiarail dy gheddyn ynsagh ta graih; ,17 For the very true beginning of her is the desire of discipline; and the care of discipline is love;
"18 As ayns graih, ta freayll e annaghyn: as ayns freayll e annaghyn, ta shickyrys dy veaynid braa; ",18 And love is the keeping of her laws; and the giving heed unto her laws is the assurance of incorruption;
19 As ta’n veaynid braa tayrn shin er-gerrey da Jee. ,19 And incorruption maketh us near unto God:
20 As shoh myr ta’n yeearree dy chreenaght cosney dooin reeriaght. ,20 Therefore the desire of wisdom bringeth to a kingdom.
"21 My ta nyn daitnys, er-y-fa shen, ayns stuill as luirg-reeoil, O shiuish reeaghyn y phobble, cur-jee ooashley da creenaght, dy vod shiu reill son dy bragh. ","21 If your delight be then in thrones and sceptres, O ye kings of the people, honour wisdom, that ye may reign for evermore."
"22 Er son creenaght, cre t’ee hene, as kys ghow ee toshiaght, insh-ym diu, as cha vreill-ym folliaghtyn veue; agh nee’m briaght ny-jeï veih’n toshiaght, neayr haink ee er-ash, as soilshee-ym diu slane toiggal j’ee, chamoo nee’m yn ynrickys y cheiltyn. ","22 As for wisdom, what she is, and how she came up, I will tell you, and will not hide mysteries from you: but will seek her out from the beginning of her nativity, and bring the knowledge of her into light, and will not pass over the truth."
"23 Chamoo hem laue rish yn obbyr shoh lesh troo olkyssagh, son cha vel creenaght sheshey cooie da e lheid. ",23 Neither will I go with consuming envy; for such a man shall have no fellowship with wisdom.
24 Agh ta earrooyn dy leih creeney maynrys y theihll; as ta ree creeney barrant y theay. ,24 But the multitude of the wise is the welfare of the world: and a wise king is the upholding of the people.
"25 Gow-jee, er-y-fa shen, yn ynsagh veih my ghoan, as bee eh son ard foays diu. ","25 Receive therefore instruction through my words, and it shall do you good."
,
Creenaght Solomon,Wisdom of Solomon
Cab. 7 ,
"1 Ta mish mee hene myrgeddin my ghooinney marvaanagh, myr ta ooilley sheelnaue, as jeh’n sluight echeysyn, va hoshiaght er ny chroo veih’n ooir. ","1 I myself also am a mortal man, like to all, and the offspring of him that was first made of the earth,"
"2 As ayns breïn my vayrey va mee er my chummey ry jeih meeaghyn, jeant jeh fuill as bree dooinney, ’syn eunys ta cheet lesh cadley. ","2 And in my mother's womb was fashioned to be flesh in the time of ten months, being compacted in blood, of the seed of man, and the pleasure that came with sleep."
"3 As cha leah’s ruggyr mee, hayrn mee yn ennal cadjin, as huitt mee er yn ooir co-dooghyssagh, as va my chied choraa, keayney, myr ta dagh unnane elley. ","3 And when I was born, I drew in the common air, and fell upon the earth, which is of like nature, and the first voice which I uttered was crying, as all others do."
"4 Va mee er my voandyrys ayns aanrityn soïllee, as shen dy keaïn. ","4 I was nursed in swaddling clothes, and that with cares."
5 Son er aght erbee elley cha row rieau eer ree er ny ruggey. ,5 For there is no king that had any other beginning of birth.
"6 Son ta ooilley sheelnaue cheet stiagh ’sy theihll, as goll magh co-laik. ","6 For all men have one entrance into life, and the like going out."
"7 Shen-y-fa ghow mee padjer, as va tushtey er ny choyrt dou; ren mee my accan gys Jee, as haink spyrryd dy chreenaght orrym. ","7 Wherefore I prayed, and understanding was given me: I called upon God, and the spirit of wisdom came to me."
"8 Ren mee soiaghey jeeish roish pooar as ooashley reeoil, as son berchys cha ren mee scansh erbee jeh ayns co-soylaghey jeeish. ","8 I preferred her before sceptres and thrones, and esteemed riches nothing in comparison of her."
"9 Chamoo ren mee jewellyn costal y hoylaghey r’ee, er-yn-oyr nagh vel ooilley’n airh ’sy theihll agh myr grine dy gheinnagh, as bee argid coontit myr cray, ayns co-soylaghey jeeish. ","9 Neither compared I unto her any precious stone, because all gold in respect of her is as a little sand, and silver shall be counted as clay before her."
"10 Va mee ny s’graihagh urree na er slaynt as aalid, as ghow me ee son soilshey dou: son cha bee yn soilshey ecksh dy bragh er ny vooghey. ","10 I loved her above health and beauty, and chose to have her instead of light: for the light that cometh from her never goeth out."
"11 Haink dy chooilley nhee mie hym’s mâree, as berchys erskyn earroo ayns e laue. ","11 All good things together came to me with her, and innumerable riches in her hands."
"12 As ghow mee boggey ayndoo ooilley, er-yn-oyr dy deiyr ad er creenaght: ga nagh row toiggal aym dy nee ish va’n voir oc ooilley. ","12 And I rejoiced in them all, because wisdom goeth before them: and I knew not that she was the mother of them."
"13 Ren mee ish y ynsaghey dy imneagh, as ta mee dy ockley magh ee dy arryltagh: cha vel mee keiltyn yn verchys eck. ","13 I learned diligently, and do communicate her liberally: I do not hide her riches."
"14 Son t’eeish berchys da deiney nagh jean dy bragh failleil: cooid ta tayrn adsyn ta jannoo ymmyd jeu gys caardys rish Jee, ayns ard-ghoo son ny giootyn ta cheet veih ynsagh. ","14 For she is a treasure unto men that never faileth: which they that use become the friends of God, being commended for the gifts that come from learning."
"15 Son ta Jee er choyrt dou yn gioot dy loayrt, myr baillish, as dy smooinaghtyn myr te cooie jeh ny giootyn t’eh er stowal orrym: son dy nee eshyn ta cur lesh shin gys tushtey, as leeideil yn vooinjer chreeney. ","15 God hath granted me to speak as I would, and to conceive as is meet for the things that are given me: because it is he that leadeth unto wisdom, and directeth the wise."
"16 Son ayns e laue ta chammah shin hene as nyn ghoan, marish dy chooilley chreenaght as schleï keirdee. ","16 For in his hand are both we and our words; all wisdom also, and knowledge of workmanship."
"17 Son t’eh er choyrt dou tushtey cooie jeh ny nheeghyn t’ayn: eer dy hoiggal kys va’n seihll er ny chroo, as bree stoo yn theihll. ","17 For he hath given me certain knowledge of the things that are, namely, to know how the world was made, and the operation of the elements:"
"18 Toshiaght, as jerrey, as mean ny traaghyn: caghlaaghyn, as chyndaaghyn ny greïney, as imbaghyn ny bleeaney: ","18 The beginning, ending, and midst of the times: the alterations of the turning of the sun, and the change of seasons:"
"19 Coorse ny bleeantyn, as order ny rollageyn: ","19 The circuits of years, and the positions of stars:"
"20 Dooghys dagh cretoor bio, as eulys ny beishtyn oaldey, niart ny geayee, as resoon deiney; dy chooilley cheint dy lossreeyn, as bree ny fraueyn oc: ","20 The natures of living creatures, and the furies of wild beasts: the violence of winds, and the reasonings of men: the diversities of plants and the virtues of roots:"
"21 As jeh dy chooilley nhee, ta edyr keillit, ny cronnal, ta aym toiggal. ","21 And all such things as are either secret or manifest, them I know."
"22 Son ren creenaght, yn ard-obbree ayns dy chooilley nhee, mish y ynsaghey: son aynjeeish ta spyrryd dy hoiggal, casherick, ynrycan, ymmodee-filley, breeoil, bioal, gloyroil, glen, cronnal, seyr veih assee, graihagh er mieys, tappee, nagh vod v’er ny lhiettal, arryltagh dy yannoo mie, ","22 For wisdom, which is the worker of all things, taught me: for in her is an understanding spirit holy, one only, manifold, subtil, lively, clear, undefiled, plain, not subject to hurt, loving the thing that is good quick, which cannot be letted, ready to do good,"
"23 Dooie da dooinney, niartal, shickyr, gyn imnea, ooilley-pooaral, ooilley-reiltagh, as goll trooid dagh spyrryd glen, as smoo flaunyssagh. ","23 Kind to man, steadfast, sure, free from care, having all power, overseeing all things, and going through all understanding, pure, and most subtil, spirits."
"24 Son ta creenaght ny s’bioyr na dy chooilley vioyrid: t’ee ayns as trooid dy chooilley nhee, liorish e dooghys spyrrydoil. ",24 For wisdom is more moving than any motion: she passeth and goeth through all things by reason of her pureness.
"25 Son she ish ennal pooaral Yee, as bree slane glen, geill veih gloyr yn Ooilley-niartal, myr shen nagh vod nhee erbee neu-ghlen lhiantyn r’ee. ","25 For she is the breath of the power of God, and a pure influence flowing from the glory of the Almighty: therefore can no defiled thing fall into her."
"26 Son t’eeish sollyssid y toilshey dy bragh farraghtyn, skell aalin jeh pooar Yee, as eer co-chaslys e vieys. ","26 For she is the brightness of the everlasting light, the unspotted mirror of the power of God, and the image of his goodness."
"27 As myr t’ee ynrycan, t’ee ooilley-pooaral, as tannaghtyn aynjee hene, t’ee aa-chroo dy chooilley nhee: as ayns dy chooilley eash cummal ayns anmeenyn casherick, t’ee jannoo ad nyn gaarjyn dy Yee as phadeyryn. ","27 And being but one, she can do all things: and remaining in herself, she maketh all things new: and in all ages entering into holy souls, she maketh them friends of God, and prophets."
28 Son shynney lesh Jee eshyn ny-lomarcan ta beaghey marish creenaght. ,28 For God loveth none but him that dwelleth with wisdom.
"29 Son t’ee ny s’aalin na’n ghrian, as erskyn ooilley order ny rollageyn, as ny sollys na’n soilshey hene, tra t’ad er nyn soylaghey ry-cheilley. ","29 For she is more beautiful than the sun, and above all the order of stars: being compared with the light, she is found before it."
30 Agh lurg ooilley shoh ta’n oie cheet: agh cha vow mee-chraueeaght yn varriaght er creenaght. ,30 For after this cometh night: but vice shall not prevail against wisdom.
,
Creenaght Solomon,Wisdom of Solomon
Cab. 8 ,
1 Ta creenaght dy breeoil roshtyn harrish ooilley yn seihll; as dy keaïn gordrail dy chooilley nhee. ,1 Wisdom reacheth from one end to another mightily: and sweetly doth she order all things.
"2 Veih m’aegid va sooill ghraihagh aym urree, va mee aggindagh dy ve nasht r’ee, as va mee ayns graih rish e aalid. ","2 I loved her, and sought her out from my youth, I desired to make her my spouse, and I was a lover of her beauty."
3 Ta’n ainjys t’ecksh rish Jee soiaghey magh yn ooashley eck; dy jarroo va eer Chiarn dy chooilley nhee eh hene graihagh urree. ,"3 In that she is conversant with God, she magnifieth her nobility: yea, the Lord of all things himself loved her."
"4 Son ee hene ta gynsaghey ny folliaghtyn jeh tushtey Yee, as shynney lh’ee e obbraghyn. ","4 For she is privy to the mysteries of the knowledge of God, and a lover of his works."
"5 My ta berchys eiraght dy ve er ny yeearree ’sy vea shoh, cre ta ny s’berchagh na creenaght ta roshtyn dy chooilley nhee? ","5 If riches be a possession to be desired in this life; what is richer than wisdom, that worketh all things?"
"6 As my ta tushtey gobbraghey, c’raad ta obbree s’aghtal ry-gheddyn? ",6 And if prudence work; who of all that are is a more cunning workman than she?
"7 As my ta dooinney graihagh er yn ynrickys, t’ee gymmyrkey mienyn: son t’ee gynsaghey [2] sheeltys as tushtey, cairys as dunnallys; lheid ny giootyn as nagh vod ny s’vondeishee ’ve ec deiney ayns ooilley nyn mea. ","7 And if a man love righteousness her labours are virtues: for she teacheth temperance and prudence, justice and fortitude: which are such things, as men can have nothing more profitable in their life."
"8 My ta dooinney geearree mooarane tushtey, t’eeish ainjyssagh ayns shenn chooishyn, as slane toiggalagh ayns ny ta ry-heet: t’ee tushtagh ayns feyshtyn follit, as dy choyrt bun er raaghyn-dorraghey: t’ee fakin ro-laue cowraghyn, as yindyssyn, as taghyrtyn keillit ayns imbaghyn as traaghyn. ","8 If a man desire much experience, she knoweth things of old, and conjectureth aright what is to come: she knoweth the subtilties of speeches, and can expound dark sentences: she foreseeth signs and wonders, and the events of seasons and times."
"9 Shen-y-fa, chiare mee dy ghoaill ee hym pene, dy veaghey mârym, toiggal dy beagh ee my choyrleyder mie, as my gherjagh ayns deinys as seaghyn. ","9 Therefore I purposed to take her to me to live with me, knowing that she would be a counsellor of good things, and a comfort in cares and grief."
"10 Er y ghraih ecksh beem’s ayns goo-mie ec y theay, as ayns ooashley ec y chanstyr my s’aeg mee. ","10 For her sake I shall have estimation among the multitude, and honour with the elders, though I be young."
11 Bee’m er my gheddyn jeh tushtey geyre ayns briwnys as bee’m ayns ard-ghoo mastey deiney ooasle. ,"11 I shall be found of a quick conceit in judgment, and shall be admired in the sight of great men."
"12 Tra ta mee my-host, nee adsyn farkiaght; as tra ta mee loayrt, ver ad geill vie dou: as my ta mee foddey loayrt, ver ad nyn laue er nyn meeal. ","12 When I hold my tongue, they shall bide my leisure, and when I speak, they shall give good ear unto me: if I talk much, they shall lay their hands upon their mouth."
"13 Myrgeddin, liorish creenaght cosne-ym yn vea dy bragh farraghtyn; as faag-ym imraa foddey beayn dauesyn hig my-yeï. ","13 Moreover by the means of her I shall obtain immortality, and leave behind me an everlasting memorial to them that come after me."
