English,Manx
"2 For loe, the ungodly bend their bow, and make readie their arrowes within the quiver : that they may privily shoot at them which are true of heart.","2 Son cur‐my‐ner, ta ny mee‐chrauee loobey nyn mhow, as jannoo aarloo nyn sideyn ayns y whiver: dy vod ad lhiggey gyn-yss orroosyn ta ynrick ayns cree."
3 For the foundations wil be cast downe : and what hath the righteous done?,3 Son bee ny undinyn er nyn dilgey sheese: as cre oddys y vooinjer chairagh y yannoo?
4 The Lord is in his holy Temple : the Lords seate is in heaven.,4 Ta’n Chiarn ayns e hiamble casherick: ta stoyl‐reeoil y Chiarn ayns niau;
5 His eyes consider the poore : and his eye lids tryeth the children of men.,5 Ta ny sooillyn echey goaill tastey jeh’n voght: as ferroogh e hooillyn prowal cloan gheiney.
,
"6 The Lord alloweth the righteous : but the ungodly, and him that delighteth in wickednes, doth his soule abhorre.","6 Ta’n Chiarn lowal jeh’n sleih cairagh: agh ta dwoaie ec e annym er y vee‐chrauee, as ersyn ta sleeuit er olkys."
"7 Upon the ungodly he shall raine snares, fire and brimstone, storme and tempest : this shal be their portion to drinke.","7 Er ny mee‐chrauee deayrtee eh ribbaghyn, aile as brimstone, sterrym as dorrin: shoh vees y cronney ocsyn dy iu."
8 For the righteous Lorde loveth righteousnesse : his countenance will behold the thing that is just.,8 Son ta’n Chiarn cairal graihagh er cairys: as ver e eddin my‐ner shen ny ta kiart.
,
,
The ii. day.,The 2. day.
Evening prayer.,EVENING PRAYER.
Saluum me fac. Psal. 12.,Psal. 12. Salvum me fac.
"Help me Lorde, for there is not one godly man left : for the faithfull are minished from among the children of men.","1 Cooin lhiam, Hiarn, son cha vel un dooinney crauee faagit: son cha vel y vooinjer ynrick agh beggan mastey cloan gheiney."
,"beggan] 1769, 1777 goaun"
"2 They talke of vanitie every one with his neighbour : they doe but flatter with their lips, and dissemble in their double heart.","2 T’ad taggloo jeh fardail dagh unnane rish e naboo: cha vel ad agh brynnyraght lesh nyn meillyn, as jannoo molteyrys ayns nyn gree dooble."
3 The Lord shall roote out all deceitfull lips : and the tongue that speaketh proud things;,3 Ver y Chiarn mow ooilley ny meillyn molteyragh: as y chengey ta loayrt goan mooaralagh;
"4 Which have said, With our tongues wee wil prevaile : we are they that ought to speake, who is lord over us?","4 Adsyn ta er ghra, Lesh nyn jengey yiow mayd barriaght: shin hene lhisagh loayrt; quoi ta ny Hiarn harrin?"
wee wil] 1662 will we,
"5 Nowe for the comfortlesse troubles sake of the needie : and because of the deepe sighing of the poore,",5Nish er graih seaghyn vee‐gherjoil ny ymmyrchee: as er son osnaghyn trommey ny boghtyn;
"6 I will up (sayth the Lord) : and will helpe every one from him that swelleth against him, and will set them at rest.","6 Trogg‐ym orrym, ta’n Chiarn dy ghra: as ver‐ym feaysley da dagh unnane veihsyn ta gatt n’oï, as ver‐ym eh gys fea."
them] 1662 him,
"7 The wordes of the Lord are pure words : even as the silver, which from the earth is tried, and purified seven times in the fire.","7 Ta goan y Chiarn goan glen: dy-jarroo myr yn argid, ta er ny ghlenney veih’n ooir, as er ny lheïe shiaght keayrtyn ayns yn aile."
"8 Thou shalt keepe them, O Lord : thou shalt preserve him from this generation for ever.","8 Nee oo ad y reaylley, O Hiarn: nee oo adsyn y choadey veih’n sheeloghe shoh son dy-bragh."
"9 The ungodly walke on every side : when they are exalted, the children of men are put to rebuke.","9 Ta ny mee‐chrauee gimmeeaght er dy-chooilley cheu: tra t’adsyn er nyn soiaghey seose, ta cloan gheiney er nyn goyrt fo."
,"cheu] 1819 heu; fo] 1769, 1777 fo chosh."
,
,
Vsquequo Domine. Psal. 13.,"Psal. 13. Usque quo, Domine."
How long wilt thou forget mee (O Lord) for ever : how long wilt thou hide thy face from me?,"1 Caid nee oo m’y yarrood, O Hiarn, nee son dy-bragh? caid nee oo follaghey dt’eddin voym?"
"2 How long shall I seeke counsell in my soule, and be so vexed in my heart : how long shall mine enemies triumph over me?","2 Caid nee’m coyrle y hirrey ayns m’annym, as ve cha seaghnit ayns my chree: caid vees my noidyn boggyssagh harrym?"
"3 Consider, and heare me, O Lord my God : lighten mine eyes, that I sleepe not in death.","3 Smooinee orrym, as eaisht rhym, O Hiarn my Yee: soilshee my hooillyn, nagh gadlym ayns baase;"
"4 Lest mine enemie say, I have prevailed against him : for if I be cast downe, they that trouble me, will rejoyce at it.","4 Er aggle dy jir my noid, Ta mee er gheddyn y varriaght er: son my vee’m er my hilgey sheese, nee adsyn ta dy my heaghney boggey ’ghoaill jeh."
5 But my trust is in thy mercie : and my heart is joyfull in thy salvation.,5 Agh ta my hreishteil ayns dty vyghin: as nee my chree boggey ’ghoaill ayns dty haualtys.
"6 I wil sing of the Lord, because hee hath delt so lovingly with me : yea, I will praise the Name of the Lord most Highest.","6 Nee’ms arrane y ghoaill jeh’n Chiarn, son dy vel eh er ghellal rhym er aght cha graihagh: dy-jarroo ver‐ym moylley da Ennym y Chiarn smoo Ard."
,
,
Dixit insipiens. Psal. 14.,Psal. 14. Dixit insipiens.
The foole hath said in his heart : there is no God.,1 Ta’n ommydan er ghra ayns e chree: Cha vel Jee erbee.
2 They are corrupt and become abominable in their doings : there is not one that doeth good (no not one).,"2 T’ad er jeet dy ve feer vee‐chrauee, as dwoaiagh ayns nyn yannoo: cha vel unnane erbee ta jannoo dy-mie, cha vel unnane."
there is not one] 1662 there is none,
3 The Lord looked downe from heaven upon the children of men : to see if there were any that would understand and seeke after God.,"3 Yeeagh y Chiarn neose veih niau er cloan gheiney: dy akin row veg jeu yinnagh toiggal, as shirrey lurg Jee."
"4 But they are all gone out of the way, they are altogether become abominable : there is none that doeth good, no not one.","4 Agh t’ad ooilley er gholl magh ass y raad, t’ad ooilley‐cooidjagh er jeet dy ve feohdoil: cha vel unnane ta jannoo dy mie, cha vel eer unnane."
,"magh] missing in 1769, 1777"
"5 Their throat is an open sepulchre, with their tongues have they deceived : the poison of aspes is under their lips.",5 Ta’n scoarnagh oc oaie foshlit; lesh nyn jengey t’ad er volley: ta pyshoon ard-nieughyn fo nyn meillyn.
,
6 Their mouth is full of cursing and bitternesse : their feet are swift to shed blood.,6 Ta’n beeal oc laane dy ghweeaghyn as dy herriuid: ta ny cassyn oc tappee dy gheayrtey fuill.
"7 Destruction and unhappinesse is in their wayes, and the way of peace have they not knowen : there is no feare of God before their eyes.","7 Ta toyrt‐mow as mee‐vaynrys ayns nyn raaidyn, as raad y chee cha bione daue: cha vel aggle erbee dy Yee roish nyn sooillyn."
"8 Have they no knowledge, that they are all such workers of mischief : eating up my people as it were bread?","8 Vel veg y tushtey oc, dy vel ad ooilley myr shoh cur rish olkys: gee seose my phobble myr arran, as cha vel ad geamagh er y Chiarn?"
"9 And call not upon the Lord, there were they brought in great feare, (even where no feare was) : for God is in the generation of the righteous.","9 Shen y raad v’ad er nyn goyrt lhieu ayns aggle vooar, dy-jarroo raad nagh row veg yn aggle: son ta Jee ayns sheeloghe y sleih cairal."
"And call not upon the Lord] 1662 this clause is restored to the end of v. 8, where it belongs, and was in the 1539 Great Bible.",
"10 As for you, ye have made a mocke at the counsaile of the poore : because he putteth his trust in the Lord.","10 Er nyn son euish, ta shiu er n’yannoo craid er coyrle y voght: er‐yn‐oyr dy vel eh coyrt e hreishteil ayns y Chiarn."
"11 Who shal give salvation unto Israel out of Sion? when the Lord turneth the captivitie of his people : then shall Jacob rejoyce, and Israel shall be glad.","11 Quoi ver Saualtys da Israel magh ass Sion? Tra ta’n Chiarn chyndaa cappeeys e phobble: eisht gowee Jacob boggey, as bee Israel gennal."
,
The iii. day.,The 3. day.
Morning prayer.,MORNING PRAYER.
Domine quis habitabit. Psal. 15.,"Psal. 15. Domine, quis habitabit?"
"Lord, who shal dwell in thy tabernacle : or who shall rest upon thy holy hill?","1 Hiarn, quoi nee vaghey ayns dty chabbane‐agglish: ny quoi vees ec fea er dty chronk chasherick?"
,"vees ec fea] 1769, 1777 nee cummal"
"2 Even he that leadeth an uncorrupt life : and doeth the thing which is right, and speaketh the trueth from his heart.","2 Eshyn dy-jarroo ta leeideil bea ôney: as ta jannoo yn red ta jeeragh, as ta loayrt yn irriney veih e chree."
"3 Hee that hath used no deceit in his tongue, nor done evill to his neighbour : and hath not slandered his neighbours.","3 Eshyn nagh vel er chliaghtey molteyraght erbee ayns e hengey, ny er n’yannoo olk da e naboo: as nagh vel er chooyl‐chassid e naboo."
neighbours] 1660 neighbor,"chooyl-] 1765, 1769 cooyl-"
"4 He that setteth not by himselfe, but is lowly in his owne eyes : and maketh much of them that feare the Lord.","4 Eshyn nagh vel soiaghey jeh hene, agh ta imlee ayns e hooillyn hene: as jannoo mooar jeusyn ta goaill aggle roish y Chiarn."
"5 He that sweareth unto his neighbour, and disappointeth him not : though it were to his owne hinderance.","5 Eshyn ta lhoo da e naboo, as nagh vel dy volley eh: ga dy beagh eh gys e choayl hene."
6 He that hath not given his money upon usurie : nor taken reward against the innocent.,6 Eshyn nagh vel er choyrt magh e argid er use: ny er ghoaill leagh noi’n persoon gyn loght.
7 Who so doeth these things : shall never fall.,7 Eh ta jannoo myr shoh: cha jean eh dy-bragh tuittym.
,
,
Conserua me. Psal. 16.,"Psal. 16. Conserva me, Domine."
"Preserve me, O God : for in thee have I put my trust.","1 Jean m’y choadey, O Yee: son ayn-yds ta mee er choyrt my hreishteil."
"2 O my soule, thou hast said unto the Lord : thou art my God, my goods are nothing unto thee.","2 O m’annym, t’ow er ghra rish y Chiarn: Uss my Yee; cha vel my chooid-seihlt dy ve soyllit hoods."
3 All my delight is upon the saints that are in the earth : and upon such as excell in vertue.,3 Ta ooilley my haitnys er ny nooghyn t’er y thalloo: as er nyn lheid as ta dy-firrinagh crauee.
4 But they that run after another god : shall have great trouble.,4 Agh adsyn ta geiyrt er Jee elley: yiow seaghyn mooar.
5 Their drinke offerings of blood will I not offer : neither make mention of their names within my lips.,5 Nyn ourallyn-jough foalley cha jean‐yms y hebbal: cha-moo nee’m imraa jeh’n ennym oc cheu‐sthie jeh my veillyn.
,"ourallyn-jough foalley] 1769, 1777 ourallyn-iu folley"
"6 The Lord himselfe is the portion of mine inheritance, and of my cup : thou shalt maintaine my lot.","6 Yn Chiarn hene ayrn my eiraght, as my chabban: nee uss my chronney y yannoo mie."
,"ayrn] 1769, 1777 toghyr; chabban] 1777 chappan"
"7 My lot is fallen unto me in a faire ground : yea, I have a goodly heritage.","7 Ta my chronney er duittym ayns cheer aalin: dy-feer, ta aym eiraght ooasle."
"My lot] 1599, 1660, 1662 The lot",
8 I will thanke the Lorde for giving me warning : my reines also chasten me in the night season.,8 Ver‐yms booise da’n Chiarn son raaue y choyrt dou: ta my veeaghyn neesht dy my choyrlaghey er imbagh ny hoie.
"9 I have set God alwayes before mee : for hee is on my right hand, therefore I shall not fall.","9 Ta mee er hoiaghey Jee kinjagh kiongoyrt rhym: son t’eh er my laue yesh, shen-y‐fa cha jean‐ym tuittym."
"10 Wherefore my heart was glad, and my glory rejoyced : my flesh also shall rest in hope.","10 Shen‐y‐fa va my chree gennal, as my ghloyr laane dy voggey: Nee my challin myrgeddin goaill fea ayns treishteil.[29]"
,ghloyr] 1769 gloyr
11 For why? thou shalt not leave my soule in hell : neither shalt thou suffer thine holy One to see corruption.,11 Son cre’n‐fa? cha vaag uss m’annym ayns stayd ny merriu: cha-moo lhiggys oo da dt’Er‐casherick hene dy akin loauys.
,
12 Thou shalt shewe me the path of life; in thy presence is the fulnesse of joy : and at thy right hand there is pleasure for evermore.,12 Nee uss soilshaghey dou raad y vea; ayns dt’enish ta laanid dy voggey: as er dty laue yesh ta eunys er son dy-bragh.
,
,
Exaudi Domine iustitiam. Psal. 17.,"Psal. 17 Exaudi, Domine."
"Heare the right, O Lord, consider my complaint : & hearken unto my prayer, that goeth not out of fained lips.","1 Eaisht rish cairys my chooish, O Hiarn, smooinee er my accan: as clasht rish my phadjer, nagh vel goll magh ass meillyn molteyragh."
2 Let my sentence come forth from thy presence : and let thine eyes looke upon the thing that is equall.,2 Lhig da’n vriwnys ayms cheet magh veih dt’enish: as lhig da dty hooillyn jeeaghyn er shen ny ta cairal.
,
"3 Thou hast prooved and visited mine heart in the night season; thou hast tried me, and shalt finde no wickednesse in mee : for I am utterly purposed that my mouth shall not offend.",3 T’ow er phrowal as er ronsaghey my chree ayns imbagh ny hoie; t’ow er my hirrey magh as cha vow veg yn olkys ayn-ym: son ta mee dy-slane kiarit nagh jean-ym foill lesh my hengey.
4 Because of mens workes that are done against the wordes of my lippes : I have kept me from the wayes of the destroyer.,4 Kyndagh rish obbraghyn deiney ta jeant noi goan dty veillyn: ta mee er reayll mee hene veih raaidyn y stroider.
my lippes] 1662 (as 1539) thy lips,
5 O hold thou up my goings in thy paths : that my footsteps slip not.,5 Cumm uss seose my immeeaght ayns dty raaidyn: nagh jean my chesmadyn skyrraghtyn.
"6 I have called upon thee, O God, for thou shalt heare me : encline thine eare to me, and hearken unto my words.","6 Ta mee er n’eamagh ort, O Yee, son nee oo m’y chlashtyn: cromm dty chleaysh hym, as eaisht rish my ghoan."
"7 Shew thy marveilous loving kindnesse, thou that art the Saviour of them which put their trust in thee : from such as resist thy right hand.","7 Soilshee dty chenjallys‐ghraihagh er-skyn‐insh, uss yn Saualtagh ocsyn ta coyrt nyn dreishteil ayn-yd: veih nyn lheid ocsyn as ta shassoo noi dty laue yesh."
"8 Keepe mee as the apple of an eye : hide mee under the shadow of thy wings,",8 Jean m’y reayll myr clagh ny sooilley: follee mee fo scaa dty skainyn.
9 From the ungodly that trouble me : mine enemies compass me round about to take away my soule.,9 Veih’n vee‐chrauee ta dy my voirey: ta my noidyn chionney orrym er dy-chooilley cheu dy ghoaill ersooyl my vioys.
,cheu] 1819 heu
10 They are inclosed in their owne fat : and their mouth speaketh proud things.,10 T’ad dooint ayns y reuïd oc hene: as ta’n beeal oc loayrt reddyn mooaralagh.
,
11 They lye waiting in our way on every side : turning their eyes downe to the ground;,11 T’ad lhie farkiaght ayns y raad ain er dy-chooilley cheu: chyndaa nyn sooillyn sheese gys y thalloo.
,cheu] 1819 heu
12 Like as a Lion that is greedie of his pray : and as it were a Lions whelpe lurking in secret places.,12 Myr y lion ta jollyssagh er e heilg: as myr y lion aeg ta lhie gyn‐yss ayns ynnydyn follit.
"13 Up Lord, disappoint him, and cast him downe : deliver my soule from the ungodly, which is a sword of thine;","13 Seose, Hiarn, cur e haaseyn mow, as ceau sheese eh: livrey m’annym veih’n vee‐chrauee, ta myr cliwe ayns dty laue;"
"14 From the men of thy hand, O Lord, from the men, I say, and from the evill world : which have their portion in this life, whose bellies thou fillest with thy hid treasure.","14 Veih deiney dty laue, O Hiarn, veih ny deiney, ta mee gra, as veih’n drogh heihll: ta’n toghyr oc ’sy vea shoh, ny builg oc t’ow dy lhieeney lesh dty verchys follit."
